transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	25122.520000	0.039805	25.088969	25.001116	2.393393	0.040000	2.433393	58.431720
2000	49461.680000	0.040435	24.713877	24.703940	2.414793	0.040000	2.454793	58.546580
3000	74253.560000	0.040402	24.739887	24.741541	2.427587	0.040027	2.467613	58.610147
4000	99389.600000	0.040246	24.838950	24.837280	2.441860	0.040020	2.481880	58.665650
5000	123410.240000	0.040515	24.675255	24.666320	2.435156	0.040016	2.475172	58.668288
6000	146505.320000	0.040954	24.411849	24.400406	2.430062	0.040013	2.470075	58.697653
7000	170623.680000	0.041026	24.369916	24.367444	2.402250	0.040017	2.442268	58.684189
8000	195661.240000	0.040887	24.453382	24.448327	2.427965	0.040020	2.467985	58.654100
9000	220638.480000	0.040791	24.511595	24.509411	2.436343	0.040018	2.476361	58.627404
10000	245090.920000	0.040801	24.505679	24.508216	2.449379	0.040020	2.489399	58.614288
