transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8882.480000	0.112581	8.773934	8.792832	3.905915	0.040079	3.949703	113.011480
2000	17761.640000	0.112602	8.826573	8.813247	3.917855	0.040040	3.957895	113.351500
3000	26932.880000	0.111388	8.941501	8.939150	3.970239	0.040027	4.010266	115.448600
4000	35797.280000	0.111740	8.922221	8.930981	3.972598	0.040020	4.012618	114.754210
5000	44314.040000	0.112831	8.841112	8.849994	3.924290	0.040016	3.964306	113.996032
6000	53636.600000	0.111864	8.921367	8.922669	3.945593	0.040013	3.985606	114.511033
7000	62569.160000	0.111876	8.922966	8.918803	3.954173	0.040011	3.994185	114.327949
8000	71605.320000	0.111724	8.937117	8.933408	3.974235	0.040015	4.014250	114.442430
9000	80429.120000	0.111900	8.924525	8.923996	3.968780	0.040013	4.008794	114.376782
10000	89273.040000	0.112016	8.916464	8.917666	3.974394	0.040012	4.014406	113.974420
