transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9592.280000	0.104251	9.498178	9.554890	5.845868	0.040000	5.885868	46.667600
2000	19392.080000	0.103135	9.649065	9.664068	5.852881	0.040000	5.892881	46.617280
3000	28762.680000	0.104302	9.556212	9.570489	5.764486	0.040000	5.804486	46.682227
4000	38158.720000	0.104825	9.516159	9.532664	5.714203	0.040000	5.754203	46.625360
5000	47805.320000	0.104591	9.542252	9.548470	5.741358	0.040000	5.781358	46.642768
6000	56843.240000	0.105553	9.458183	9.464404	5.673712	0.040007	5.713719	46.671293
7000	66069.920000	0.105948	9.425106	9.429750	5.635757	0.040006	5.675763	46.620131
8000	75291.280000	0.106254	9.399635	9.405932	5.615310	0.040005	5.655315	46.606020
9000	84762.480000	0.106179	9.407588	9.412273	5.622996	0.040004	5.663001	46.611351
10000	94129.720000	0.106236	9.403552	9.408092	5.629249	0.040008	5.669257	46.599508
