transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	140.680000	0.007108	0.000000	15.690000	11.275000	0.040000	11.315000	77.360000
1000	8426.280000	0.118676	8.293894	8.355865	3.217716	0.040000	3.257716	76.259520
2000	16734.400000	0.119514	8.301011	8.333971	3.190892	0.040000	3.230892	76.615620
3000	25133.320000	0.119363	8.333658	8.356806	3.208966	0.040000	3.248966	76.285987
4000	33539.320000	0.119263	8.351748	8.362823	3.196689	0.040000	3.236689	76.320050
5000	42084.880000	0.118808	8.390518	8.400399	3.223210	0.040000	3.263210	75.817192
6000	50585.240000	0.118612	8.408828	8.414041	3.226593	0.040000	3.266593	75.858133
7000	58877.080000	0.118892	8.392113	8.397227	3.216391	0.040000	3.256391	75.925274
8000	67139.480000	0.119155	8.375897	8.381378	3.200999	0.040010	3.241009	75.788360
9000	75468.040000	0.119256	8.370637	8.378894	3.200844	0.040022	3.240866	75.623089
10000	83721.040000	0.119444	8.358872	8.363293	3.201379	0.040024	3.241403	75.542908
