transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	45811.600000	0.021829	45.730531	45.719920	3.684915	0.040080	3.724995	80.276880
2000	92039.200000	0.021730	45.979190	45.953503	3.880959	0.040040	3.920999	80.312660
3000	138827.680000	0.021610	46.249043	46.248843	3.928787	0.040027	3.968813	80.362733
4000	186999.160000	0.021390	46.729772	46.729952	3.892770	0.040020	3.932790	80.302800
5000	235827.320000	0.021202	47.149534	47.154552	3.939812	0.040016	3.979828	80.326264
6000	282029.480000	0.021274	46.991612	46.985229	3.878301	0.040013	3.918314	80.348400
7000	330309.720000	0.021192	47.175728	47.166849	3.876767	0.040011	3.916779	80.413743
8000	375487.880000	0.021306	46.926001	46.919545	3.868513	0.040010	3.908523	80.394300
9000	423086.920000	0.021272	47.000791	46.994516	3.885772	0.040009	3.925781	80.378467
10000	468971.640000	0.021323	46.889173	46.892260	3.894308	0.040008	3.934316	80.374896
