transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8158.720000	0.122568	8.093253	8.050898	3.893070	0.040039	3.933110	85.363920
2000	16425.840000	0.121759	8.180230	8.174495	3.985983	0.040020	4.026003	85.459740
3000	24648.560000	0.121711	8.194398	8.188186	3.952970	0.040013	3.992983	85.612453
4000	33021.440000	0.121133	8.239030	8.238333	3.999800	0.040020	4.039820	85.733820
5000	41514.600000	0.120440	8.289866	8.282155	4.026834	0.040016	4.066850	85.881240
6000	49671.600000	0.120793	8.267718	8.267304	4.008855	0.040020	4.048875	85.773293
7000	57682.960000	0.121353	8.231090	8.226939	3.982610	0.040017	4.022627	85.696057
8000	65844.920000	0.121498	8.222448	8.220102	3.954087	0.040020	3.994107	85.888440
9000	74018.400000	0.121591	8.217006	8.214482	3.957376	0.040022	3.997398	85.700827
10000	82335.840000	0.121454	8.227051	8.224261	3.969086	0.040020	4.009106	85.801812
