transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5636.320000	0.177421	5.539820	5.533438	1.019235	0.040000	1.059235	116.997400
2000	11189.840000	0.178734	5.546673	5.543409	1.005012	0.040000	1.045012	117.930100
3000	16523.280000	0.181562	5.475572	5.470583	1.004581	0.040000	1.044581	115.415187
4000	21903.400000	0.182620	5.451703	5.450254	1.001991	0.040000	1.041991	115.052620
5000	27267.960000	0.183365	5.434271	5.433464	0.998518	0.040000	1.038518	114.690776
6000	32605.520000	0.184018	5.418150	5.415575	0.990653	0.040000	1.030653	114.346553
7000	37961.000000	0.184400	5.409196	5.405805	0.989040	0.040000	1.029040	114.137634
8000	43344.320000	0.184569	5.405961	5.404809	0.987850	0.040000	1.027850	114.192505
9000	48850.920000	0.184234	5.417144	5.416931	0.988139	0.040000	1.028139	114.556578
10000	54339.120000	0.184029	5.424250	5.424041	0.987520	0.040000	1.027520	114.644600
