transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	934.440000	0.001070	0.000000	0.000000	0.040000	0.040000	0.080000	640.160000
1000	310433.800000	0.003221	309.809169	309.552288	0.040040	0.040000	0.080040	598.925720
2000	628924.720000	0.003180	314.152216	313.973187	0.040020	0.040000	0.080020	601.388720
3000	929964.800000	0.003226	309.780047	309.744432	0.040013	0.040000	0.080013	606.696760
4000	1242659.560000	0.003219	310.508907	310.520840	0.040030	0.040010	0.080040	605.865620
5000	1565244.480000	0.003194	312.924593	312.917392	0.040032	0.040008	0.080040	606.848160
6000	1874391.000000	0.003201	312.294809	312.293080	0.040033	0.040007	0.080040	607.557073
7000	2184155.840000	0.003205	311.933333	311.870321	0.040034	0.040006	0.080040	607.245343
8000	2483534.560000	0.003221	310.363810	310.287757	0.040035	0.040010	0.080045	607.093195
9000	2797869.280000	0.003217	310.805072	310.784313	0.040036	0.040013	0.080049	607.463480
10000	3115512.960000	0.003210	311.489001	311.447067	0.040032	0.040020	0.080052	607.391080
