transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4450.160000	0.224711	4.341341	4.364200	0.424314	0.040000	0.464314	82.675640
2000	8735.960000	0.228939	4.313557	4.328107	0.404260	0.040000	0.444260	81.955400
3000	13135.840000	0.228383	4.342341	4.351531	0.402928	0.040000	0.442928	81.822653
4000	17482.360000	0.228802	4.343386	4.351564	0.398706	0.040000	0.438706	81.876960
5000	21789.640000	0.229467	4.336163	4.342723	0.394476	0.040000	0.434476	81.722384
6000	26193.400000	0.229065	4.347431	4.351347	0.391708	0.040007	0.431714	81.864213
7000	30661.560000	0.228299	4.364681	4.369394	0.391723	0.040006	0.431729	82.069320
8000	34952.400000	0.228883	4.355449	4.358454	0.391382	0.040005	0.431387	82.019435
9000	39296.280000	0.229029	4.354164	4.357183	0.390549	0.040004	0.430553	81.998289
10000	43646.960000	0.229111	4.353815	4.356845	0.393412	0.040004	0.433416	81.887976
