transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	23524.400000	0.042509	23.475475	23.503544	1.051440	0.040040	1.091480	44.791320
2000	45877.440000	0.043594	22.913977	22.927804	1.017860	0.040020	1.057880	44.886860
3000	69027.200000	0.043461	22.992598	22.984189	1.009973	0.040027	1.050000	44.933507
4000	90474.000000	0.044212	22.606052	22.614900	1.032352	0.040020	1.072372	44.930500
5000	112768.680000	0.044339	22.543765	22.550576	1.017708	0.040016	1.057724	44.904288
6000	136228.360000	0.044044	22.696443	22.693022	1.031418	0.040013	1.071431	44.901033
7000	159107.720000	0.043995	22.722578	22.722194	1.029045	0.040011	1.069056	44.899446
8000	181786.520000	0.044008	22.717105	22.719670	1.029013	0.040010	1.069023	44.891580
9000	203648.000000	0.044194	22.622025	22.622818	1.021207	0.040013	1.061220	44.913938
10000	225181.880000	0.044409	22.513199	22.510267	1.020080	0.040012	1.060092	44.911188
