transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9066.760000	0.110293	8.881682	8.993883	3.370913	0.040000	3.410913	85.723280
2000	17773.360000	0.112528	8.794097	8.842847	3.325015	0.040000	3.365015	85.154260
3000	26609.600000	0.112741	8.808149	8.847050	3.319880	0.040013	3.359894	85.144053
4000	35524.440000	0.112599	8.834829	8.861058	3.365158	0.040010	3.405168	84.885710
5000	44311.800000	0.112837	8.825333	8.846663	3.355775	0.040008	3.395783	85.341584
6000	52988.760000	0.113232	8.800600	8.819278	3.350125	0.040007	3.390132	85.198853
7000	61718.680000	0.113418	8.790502	8.805902	3.335713	0.040006	3.375719	85.054274
8000	70650.480000	0.113233	8.808166	8.821159	3.342532	0.040005	3.382537	85.037895
9000	79465.720000	0.113256	8.808952	8.819771	3.336329	0.040004	3.376333	84.989551
10000	88493.360000	0.113003	8.830823	8.838114	3.341368	0.040008	3.381376	85.176672
