transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	130.920000	0.007638	0.000000	36.173333	29.906667	0.040000	29.946667	67.080000
1000	53580.240000	0.018664	53.502823	53.518400	48.728440	0.040000	48.768440	81.445800
2000	108565.360000	0.018422	54.244342	54.221079	49.478501	0.040000	49.518501	80.849000
3000	163137.920000	0.018389	54.353785	54.343659	49.564838	0.040000	49.604838	80.756600
4000	217139.960000	0.018421	54.265826	54.268303	49.492667	0.040010	49.532677	80.238830
5000	272161.440000	0.018371	54.416987	54.420952	49.666936	0.040016	49.706952	79.853688
6000	324729.480000	0.018477	54.108778	54.103909	49.359273	0.040013	49.399287	79.787380
7000	376642.840000	0.018585	53.795102	53.787792	49.065644	0.040011	49.105656	79.648131
8000	431808.000000	0.018527	53.966381	53.962235	49.274181	0.040010	49.314191	79.299425
9000	485324.360000	0.018544	53.916373	53.912259	49.220411	0.040009	49.260420	79.214942
10000	539323.080000	0.018542	53.924608	53.925400	49.232624	0.040008	49.272632	79.384460
