transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26347.680000	0.037954	25.862623	25.927913	3.239371	0.040000	3.279371	327.965320
2000	50978.680000	0.039232	25.246503	25.308540	3.226117	0.040000	3.266117	320.039040
3000	76954.880000	0.038984	25.489817	25.573923	3.298159	0.040000	3.338159	320.616400
4000	102513.640000	0.039019	25.507057	25.543719	3.344969	0.040000	3.384969	318.699570
5000	128774.800000	0.038827	25.657908	25.708373	3.350401	0.040000	3.390401	321.694464
6000	153315.440000	0.039135	25.471665	25.503830	3.323826	0.040007	3.363832	320.091160
7000	179504.520000	0.038996	25.574168	25.588128	3.290023	0.040017	3.330040	323.845423
8000	205707.120000	0.038890	25.652732	25.665153	3.304265	0.040020	3.344284	324.717760
9000	231286.680000	0.038913	25.644601	25.674290	3.309809	0.040018	3.349827	324.193600
10000	256573.240000	0.038975	25.608793	25.634125	3.314813	0.040016	3.354829	323.438408
