transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	130.440000	0.007666	0.000000	10.183333	4.763077	0.040000	4.803077	83.800000
1000	9700.880000	0.103083	9.580020	9.598020	3.212502	0.040040	3.252542	99.662120
2000	19422.840000	0.102972	9.651026	9.662300	3.338010	0.040020	3.378030	98.718860
3000	28804.280000	0.104151	9.561134	9.576628	3.345274	0.040013	3.385288	96.725040
4000	38314.320000	0.104400	9.548357	9.557206	3.318034	0.040010	3.358044	96.781750
5000	47755.240000	0.104701	9.526865	9.534129	3.305426	0.040008	3.345434	97.284976
6000	56824.520000	0.105588	9.450588	9.455945	3.281458	0.040007	3.321464	96.825720
7000	66431.320000	0.105372	9.472908	9.474352	3.287382	0.040011	3.327393	96.792246
8000	75546.760000	0.105895	9.428219	9.430672	3.291206	0.040020	3.331226	95.963735
9000	85101.200000	0.105756	9.442245	9.447790	3.293412	0.040022	3.333434	96.319689
10000	94417.360000	0.105913	9.429635	9.430470	3.286217	0.040020	3.326237	96.096888
