transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	127.280000	0.007857	0.000000	11.664000	7.348000	0.040000	7.388000	67.200000
1000	7972.080000	0.125438	7.852653	7.893479	2.876829	0.040040	2.916868	71.993040
2000	16155.480000	0.123797	8.018109	8.042410	3.045976	0.040020	3.085996	72.193880
3000	24339.320000	0.123257	8.073371	8.090881	3.077181	0.040013	3.117194	72.269027
4000	32360.760000	0.123606	8.060385	8.074300	3.081777	0.040010	3.121787	72.116900
5000	40368.920000	0.123858	8.049938	8.060336	3.084697	0.040016	3.124713	72.261608
6000	48543.000000	0.123602	8.070632	8.071246	3.095477	0.040013	3.135491	71.926740
7000	56433.640000	0.124039	8.044915	8.053891	3.085560	0.040011	3.125572	71.812891
8000	64658.920000	0.123726	8.067463	8.073915	3.104770	0.040010	3.144780	71.622660
9000	72810.960000	0.123608	8.076862	8.081372	3.104525	0.040009	3.144534	71.725391
10000	81157.760000	0.123217	8.103858	8.107775	3.126354	0.040008	3.166362	71.886648
