transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	123.720000	0.008083	0.000000	46.860000	39.700000	0.040000	39.740000	78.720000
1000	55303.000000	0.018082	55.234515	55.250440	50.771440	0.040000	50.811440	66.053880
2000	108970.680000	0.018354	54.450705	54.454120	49.971740	0.040000	50.011740	65.822040
3000	159201.160000	0.018844	53.043494	53.027901	48.529434	0.040000	48.569434	65.774360
4000	213628.720000	0.018724	53.389597	53.392240	48.958270	0.040000	48.998270	65.676540
5000	271844.280000	0.018393	54.354983	54.334255	49.888803	0.040008	49.928811	65.658624
6000	328866.360000	0.018244	54.799573	54.802047	50.369733	0.040007	50.409740	65.598713
7000	383664.160000	0.018245	54.799320	54.792795	50.343300	0.040006	50.383305	65.649457
8000	436358.560000	0.018334	54.536172	54.521794	50.071203	0.040005	50.111208	65.647260
9000	489307.240000	0.018393	54.359764	54.359644	49.901313	0.040004	49.941318	65.656373
10000	540699.800000	0.018495	54.063014	54.063170	49.594297	0.040008	49.634305	65.635016
