transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	114.120000	0.008763	0.000000	8.077143	2.586667	0.040000	2.626667	79.880000
1000	6452.720000	0.154973	6.344945	6.379149	0.293834	0.040040	0.333874	84.181960
2000	12931.840000	0.154657	6.412066	6.433075	0.273436	0.040020	0.313456	83.960480
3000	19601.360000	0.153051	6.497913	6.501659	0.269877	0.040013	0.309891	83.877587
4000	26070.480000	0.153430	6.490713	6.495819	0.269188	0.040010	0.309198	83.827040
5000	32595.680000	0.153395	6.497612	6.506289	0.269365	0.040008	0.309373	83.773704
6000	39312.720000	0.152622	6.534189	6.539557	0.270579	0.040013	0.310592	83.754113
7000	45831.440000	0.152734	6.531979	6.534676	0.269906	0.040017	0.309923	83.752869
8000	52429.240000	0.152587	6.540208	6.545059	0.269754	0.040015	0.309769	83.737210
9000	58958.320000	0.152650	6.538971	6.542253	0.268953	0.040013	0.308966	83.649787
10000	65339.160000	0.153048	6.523156	6.526593	0.267715	0.040016	0.307731	83.549668
