transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9270.560000	0.107868	9.141982	9.205045	2.505263	0.040040	2.545303	73.158520
2000	18440.360000	0.108458	9.155898	9.182789	2.472151	0.040020	2.512171	73.323300
3000	27831.320000	0.107792	9.234278	9.258296	2.533218	0.040013	2.573231	73.049440
4000	37196.840000	0.107536	9.267097	9.282046	2.536092	0.040010	2.576102	73.127130
5000	46475.200000	0.107584	9.269350	9.280607	2.522316	0.040024	2.562340	73.062696
6000	55813.120000	0.107502	9.280780	9.289394	2.510448	0.040027	2.550474	73.157247
7000	64980.560000	0.107725	9.264586	9.273167	2.490405	0.040023	2.530428	73.049509
8000	74409.760000	0.107513	9.285166	9.289383	2.492168	0.040020	2.532188	73.064050
9000	83363.960000	0.107960	9.248388	9.257035	2.474008	0.040022	2.514031	73.233498
10000	92614.320000	0.107975	9.248585	9.254054	2.482478	0.040020	2.522498	73.202404
