transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	22304.760000	0.044833	22.264144	22.264160	19.607480	0.040000	19.647480	44.876800
2000	44406.200000	0.045039	22.182751	22.172547	19.480919	0.040020	19.520939	45.112280
3000	66897.320000	0.044845	22.285575	22.279947	19.593016	0.040040	19.633056	45.054547
4000	89542.360000	0.044672	22.375464	22.376716	19.666833	0.040030	19.706863	45.012740
5000	111633.640000	0.044789	22.318616	22.310694	19.616670	0.040024	19.656694	44.997408
6000	134293.200000	0.044678	22.375449	22.372505	19.685345	0.040020	19.725365	44.975740
7000	156728.040000	0.044663	22.383935	22.384894	19.697717	0.040023	19.737740	44.982423
8000	178689.520000	0.044770	22.331121	22.332113	19.643295	0.040025	19.683320	44.971645
9000	200704.000000	0.044842	22.295935	22.294123	19.607839	0.040022	19.647861	44.964120
10000	223756.440000	0.044691	22.371593	22.367158	19.683855	0.040024	19.723879	44.966720
