transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	31719.560000	0.031526	31.591431	31.633852	18.771167	0.040040	18.811206	115.185600
2000	66227.640000	0.030199	33.050485	33.024738	19.816958	0.040020	19.856978	115.742040
3000	99271.080000	0.030220	33.048136	33.040333	19.917296	0.040013	19.957309	114.707667
4000	132319.040000	0.030230	33.048092	33.044537	20.040000	0.040010	20.080010	114.367270
5000	166880.640000	0.029962	33.350854	33.345420	20.344660	0.040008	20.384668	114.534216
6000	200041.600000	0.029994	33.319200	33.325412	20.278314	0.040007	20.318321	114.703587
7000	233314.480000	0.030002	33.312582	33.304280	20.272726	0.040006	20.312732	114.673520
8000	265583.200000	0.030122	33.182083	33.188053	20.138475	0.040005	20.178480	114.855580
9000	298613.000000	0.030139	33.165161	33.165420	20.098363	0.040013	20.138376	114.995613
10000	332395.960000	0.030085	33.226947	33.228711	20.223133	0.040012	20.263145	115.162320
