transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	2189.760000	0.456671	2.141542	2.135883	0.091852	0.040000	0.131852	55.439240
2000	4300.440000	0.465069	2.126103	2.123358	0.091550	0.040020	0.131570	55.098720
3000	6476.800000	0.463192	2.142861	2.141051	0.091646	0.040013	0.131659	55.372893
4000	8697.920000	0.459880	2.162431	2.160696	0.091319	0.040010	0.131329	55.812850
5000	10850.280000	0.460818	2.160416	2.159578	0.092593	0.040008	0.132601	55.687432
6000	13056.000000	0.459559	2.167968	2.166931	0.092990	0.040007	0.132997	55.862020
7000	15234.680000	0.459478	2.169498	2.168444	0.093367	0.040006	0.133373	55.945766
8000	17382.680000	0.460228	2.166811	2.165991	0.093591	0.040010	0.133601	55.863650
9000	19519.680000	0.461073	2.163498	2.162952	0.093469	0.040022	0.133491	55.812871
10000	21641.520000	0.462075	2.159332	2.158695	0.093884	0.040024	0.133908	55.664468
