transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	122.720000	0.008149	0.000000	23.770000	18.460000	0.040000	18.500000	65.640000
1000	27246.320000	0.036702	27.150751	27.159083	22.559920	0.040000	22.599920	66.765920
2000	54522.760000	0.036682	27.213627	27.218193	22.498432	0.040000	22.538432	66.738900
3000	82312.640000	0.036446	27.405775	27.417388	22.671526	0.040000	22.711526	66.449053
4000	109438.720000	0.036550	27.335834	27.342189	22.612850	0.040000	22.652850	66.491250
5000	135741.400000	0.036835	27.129162	27.119752	22.383113	0.040008	22.423121	66.385848
6000	163232.760000	0.036757	27.189538	27.185063	22.463931	0.040007	22.503937	66.413767
7000	190444.000000	0.036756	27.192639	27.189389	22.462618	0.040006	22.502624	66.486891
8000	217641.920000	0.036758	27.193299	27.191114	22.488276	0.040005	22.528281	66.442115
9000	244697.680000	0.036780	27.178015	27.176903	22.480644	0.040004	22.520649	66.380351
10000	272568.400000	0.036688	27.247293	27.248715	22.547542	0.040004	22.587546	66.426904
