transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	15773.240000	0.063399	15.696416	15.671093	1.016008	0.040000	1.056008	126.322080
2000	30544.400000	0.065478	15.233557	15.214489	1.031315	0.040000	1.071315	125.391220
3000	45673.840000	0.065683	15.198840	15.189488	1.013954	0.040000	1.053954	124.928733
4000	60869.920000	0.065714	15.198150	15.179885	1.001895	0.040000	1.041895	124.057030
5000	76125.160000	0.065681	15.209570	15.205259	0.998666	0.040000	1.038666	124.558184
6000	91669.960000	0.065452	15.265451	15.256178	1.003102	0.040020	1.043122	124.978340
7000	106715.680000	0.065595	15.234056	15.216863	1.003280	0.040017	1.043297	125.100189
8000	121611.800000	0.065783	15.191809	15.191727	1.004078	0.040015	1.044093	125.163590
9000	136485.240000	0.065941	15.156431	15.152725	0.996842	0.040013	1.036856	125.394813
10000	151631.520000	0.065949	15.155416	15.150128	1.000923	0.040012	1.040935	125.203644
