transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5785.240000	0.172854	5.642683	5.719565	2.298912	0.040000	2.338912	64.476720
2000	11499.760000	0.173917	5.678619	5.725199	2.320139	0.040000	2.360139	64.143320
3000	17083.480000	0.175608	5.646976	5.676344	2.257581	0.040013	2.297595	64.302093
4000	22783.640000	0.175565	5.660275	5.682695	2.247912	0.040020	2.287932	64.274480
5000	28454.480000	0.175719	5.662388	5.677956	2.229942	0.040016	2.269958	64.413560
6000	34055.840000	0.176181	5.652215	5.666187	2.216346	0.040020	2.256366	64.364433
7000	39838.480000	0.175710	5.670850	5.680433	2.224657	0.040017	2.264674	64.504646
8000	45632.880000	0.175312	5.686296	5.696911	2.236165	0.040025	2.276190	64.489990
9000	51306.480000	0.175416	5.684885	5.693327	2.233266	0.040022	2.273288	64.467004
10000	56931.600000	0.175649	5.678908	5.686385	2.231542	0.040020	2.271562	64.439988
