transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44371.440000	0.022537	44.274915	44.105274	1.031093	0.040080	1.071173	160.169360
2000	88619.360000	0.022568	44.261411	44.213300	1.007405	0.040060	1.047465	160.325560
3000	133087.880000	0.022541	44.330470	44.307253	0.998535	0.040053	1.038589	159.200120
4000	178995.480000	0.022347	44.724851	44.675816	1.000240	0.040050	1.040289	158.279110
5000	224448.800000	0.022277	44.870574	44.866501	1.001599	0.040040	1.041639	157.607920
6000	269226.640000	0.022286	44.855116	44.840047	0.993698	0.040033	1.033731	157.693000
7000	313834.520000	0.022305	44.819791	44.794010	0.983311	0.040029	1.023340	157.948457
8000	358110.120000	0.022339	44.751759	44.750576	0.980145	0.040025	1.020170	158.090915
9000	401996.160000	0.022388	44.655557	44.652748	0.977416	0.040022	1.017439	158.280720
10000	446215.880000	0.022411	44.611969	44.601679	0.975896	0.040024	1.015920	158.698056
