transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9906.800000	0.100941	9.731972	9.759921	3.018146	0.040000	3.058146	148.640320
2000	19982.040000	0.100090	9.903692	9.920854	3.120060	0.040000	3.160060	149.572200
3000	30392.240000	0.098709	10.072584	10.085310	3.204565	0.040013	3.244579	151.519147
4000	40602.320000	0.098517	10.106967	10.116361	3.249698	0.040020	3.289718	153.254210
5000	50824.800000	0.098377	10.130074	10.130606	3.270321	0.040024	3.310345	153.191792
6000	60771.240000	0.098731	10.099463	10.101526	3.286064	0.040020	3.326084	152.959733
7000	70909.840000	0.098717	10.105055	10.108674	3.276100	0.040017	3.316117	153.058743
8000	81122.800000	0.098616	10.118545	10.119731	3.279885	0.040015	3.319900	153.448885
9000	91396.600000	0.098472	10.135797	10.138586	3.273557	0.040013	3.313570	153.817533
10000	101506.600000	0.098516	10.133217	10.135249	3.291219	0.040012	3.331231	153.579844
