transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5697.880000	0.175504	5.601401	5.641665	2.824737	0.040000	2.864737	47.357760
2000	11194.280000	0.178663	5.548874	5.570194	2.739900	0.040000	2.779900	47.647760
3000	16798.040000	0.178592	5.567176	5.579880	2.770206	0.040027	2.810233	47.512240
4000	22292.560000	0.179432	5.549007	5.558374	2.751362	0.040020	2.791382	47.527530
5000	27615.320000	0.181059	5.503749	5.513857	2.723787	0.040016	2.763803	47.504688
6000	33073.480000	0.181414	5.496149	5.506400	2.717409	0.040013	2.757423	47.448027
7000	38683.160000	0.180957	5.512370	5.518374	2.735064	0.040011	2.775076	47.459891
8000	44155.040000	0.181180	5.507308	5.514115	2.739313	0.040010	2.779323	47.415865
9000	49726.840000	0.180989	5.514475	5.519925	2.742995	0.040009	2.783004	47.422302
10000	55169.240000	0.181260	5.507267	5.510395	2.737918	0.040008	2.777926	47.426968
