transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6199.080000	0.161314	6.030070	6.113215	2.911488	0.040000	2.951488	81.573560
2000	12243.800000	0.163348	6.037399	6.083897	2.894911	0.040020	2.934930	81.384040
3000	18288.840000	0.164034	6.039947	6.070784	2.875525	0.040013	2.915538	81.424773
4000	24459.760000	0.163534	6.072698	6.095334	2.903195	0.040020	2.943215	81.290930
5000	30518.920000	0.163833	6.069990	6.089316	2.885372	0.040016	2.925388	81.505816
6000	36476.520000	0.164489	6.051255	6.064789	2.867205	0.040013	2.907243	81.338687
7000	42559.560000	0.164475	6.055797	6.072666	2.869184	0.040011	2.909195	81.524531
8000	48654.680000	0.164424	6.060713	6.074172	2.874182	0.040010	2.914192	81.420330
9000	54821.160000	0.164170	6.072466	6.081327	2.881983	0.040013	2.921997	81.388538
10000	60708.800000	0.164721	6.053981	6.062938	2.872150	0.040012	2.912162	81.328836
