transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6527.040000	0.153209	6.392272	6.445697	0.309921	0.040000	0.349921	83.054240
2000	12810.920000	0.156117	6.338049	6.367300	0.293280	0.040040	0.333320	83.155820
3000	19371.520000	0.154867	6.412257	6.435919	0.285834	0.040040	0.325874	82.990227
4000	25973.960000	0.154000	6.459815	6.476618	0.282783	0.040030	0.322813	83.009210
5000	32586.840000	0.153436	6.490434	6.500643	0.280184	0.040040	0.320223	83.215136
6000	39291.280000	0.152706	6.526108	6.531392	0.277593	0.040033	0.317626	83.147327
7000	45726.440000	0.153084	6.513113	6.519989	0.274570	0.040029	0.314599	83.040549
8000	52360.840000	0.152786	6.528276	6.536385	0.274403	0.040025	0.314428	83.137995
9000	59025.360000	0.152477	6.543416	6.549466	0.275016	0.040022	0.315038	83.281280
10000	65632.640000	0.152363	6.549803	6.555693	0.273995	0.040020	0.314015	83.195404
