transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4286.400000	0.233296	4.204084	4.210305	0.182868	0.040079	0.222947	83.164760
2000	8446.240000	0.236792	4.181951	4.182379	0.186033	0.040059	0.226092	82.797500
3000	12592.080000	0.238245	4.169910	4.170722	0.188076	0.040040	0.228115	82.542653
4000	16748.160000	0.238832	4.166452	4.165085	0.189634	0.040040	0.229674	82.251200
5000	20977.000000	0.238356	4.178932	4.178187	0.189904	0.040032	0.229936	82.363016
6000	25240.560000	0.237713	4.193039	4.194422	0.191054	0.040027	0.231080	82.602607
7000	29463.000000	0.237586	4.197240	4.197196	0.190251	0.040023	0.230274	82.477166
8000	33630.720000	0.237878	4.193549	4.192460	0.190371	0.040020	0.230391	82.471585
9000	37723.760000	0.238576	4.182380	4.181703	0.189163	0.040018	0.229181	82.449560
10000	41858.400000	0.238901	4.177606	4.177868	0.188662	0.040020	0.228682	82.395492
