transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	41884.400000	0.023875	41.761962	41.786587	39.086267	0.040000	39.126267	44.205880
2000	84094.160000	0.023783	41.985973	42.012534	39.321339	0.040000	39.361339	44.258140
3000	128357.720000	0.023372	42.745422	42.740153	40.073713	0.040013	40.113726	44.194333
4000	171046.760000	0.023385	42.731323	42.751900	40.087920	0.040020	40.127940	44.201930
5000	214019.720000	0.023362	42.779660	42.785590	40.125413	0.040024	40.165437	44.205672
6000	256568.280000	0.023386	42.741137	42.754740	40.109600	0.040020	40.149620	44.191040
7000	301647.600000	0.023206	43.075211	43.085199	40.443674	0.040017	40.483691	44.193051
8000	346161.080000	0.023111	43.255017	43.259438	40.627467	0.040015	40.667482	44.175555
9000	390037.880000	0.023075	43.324112	43.330532	40.699784	0.040013	40.739798	44.159720
10000	433845.760000	0.023050	43.372493	43.379018	40.754353	0.040012	40.794365	44.145096
