transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7637.640000	0.130930	7.506346	7.520906	0.952323	0.040000	0.992323	125.651520
2000	15217.800000	0.131425	7.543272	7.550055	0.966964	0.040000	1.006964	126.391000
3000	22959.600000	0.130664	7.609470	7.611379	0.968392	0.040013	1.008406	126.126053
4000	30446.680000	0.131377	7.578865	7.590107	0.978544	0.040010	1.018554	125.833960
5000	38215.200000	0.130838	7.616803	7.616352	0.984655	0.040008	1.024663	125.759952
6000	45713.720000	0.131252	7.597086	7.599747	0.983242	0.040007	1.023249	125.814573
7000	53386.040000	0.131120	7.607835	7.610001	0.972043	0.040006	1.012048	125.952611
8000	61067.960000	0.131002	7.617097	7.620142	0.970761	0.040005	1.010766	126.164640
9000	68886.840000	0.130649	7.639520	7.639756	0.974124	0.040009	1.014133	126.228200
10000	76714.080000	0.130354	7.658294	7.659335	0.977348	0.040016	1.017364	126.442252
