transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	82193.640000	0.012166	82.193634	82.172492	39.830080	0.040000	39.870080	55.372200
2000	163246.440000	0.012251	81.622931	81.608584	38.839360	0.040000	38.879360	55.331320
3000	246366.040000	0.012177	82.121987	82.102400	39.352629	0.040000	39.392629	55.200653
4000	325975.440000	0.012271	81.493683	81.485110	38.629793	0.040000	38.669793	55.112290
5000	405594.640000	0.012328	81.118712	81.079984	38.411212	0.040008	38.451220	55.215256
6000	487943.520000	0.012297	81.323774	81.313640	38.622307	0.040007	38.662313	55.231973
7000	572038.520000	0.012237	81.719720	81.710749	38.996303	0.040006	39.036309	55.236949
8000	652895.600000	0.012253	81.611876	81.603620	38.887140	0.040005	38.927145	55.220115
9000	740008.400000	0.012162	82.223158	82.218080	39.100127	0.040009	39.140136	55.232529
10000	820464.520000	0.012188	82.046437	82.040252	39.068445	0.040008	39.108453	55.206404
