transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	46782.440000	0.021376	46.577538	46.627000	43.051748	0.040000	43.091748	142.839320
2000	95253.480000	0.020997	47.524762	47.481718	43.910774	0.040000	43.950774	144.089600
3000	146582.720000	0.020466	48.793344	48.784480	45.266471	0.040013	45.306485	143.819360
4000	192399.960000	0.020790	48.049132	48.014263	44.485736	0.040020	44.525756	143.707190
5000	240078.000000	0.020827	47.974899	47.968362	44.470056	0.040016	44.510072	143.746944
6000	290000.120000	0.020690	48.299490	48.291893	44.819950	0.040020	44.859970	143.405873
7000	336762.000000	0.020786	48.079800	48.059052	44.598572	0.040023	44.638595	143.297531
8000	385204.120000	0.020768	48.125096	48.124649	44.668383	0.040020	44.708403	142.960950
9000	433923.840000	0.020741	48.191172	48.178083	44.725420	0.040018	44.765438	143.172849
10000	481958.440000	0.020749	48.175514	48.164695	44.719784	0.040016	44.759800	143.052880
