transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	2882.320000	0.346943	2.789990	2.832448	0.439607	0.040000	0.479607	54.640840
2000	5773.280000	0.346424	2.840500	2.860595	0.423508	0.040000	0.463508	55.449440
3000	8570.680000	0.350031	2.826129	2.837377	0.412195	0.040026	0.452221	55.226040
4000	11395.400000	0.351019	2.825776	2.835253	0.399453	0.040020	0.439473	55.606580
5000	14215.280000	0.351734	2.824597	2.831767	0.398606	0.040024	0.438629	55.520704
6000	17050.800000	0.351890	2.826418	2.833180	0.398538	0.040027	0.438565	55.611153
7000	19841.200000	0.352801	2.821272	2.826680	0.393093	0.040028	0.433122	55.582583
8000	22625.480000	0.353584	2.816647	2.821477	0.389365	0.040030	0.429395	55.596840
9000	25444.640000	0.353709	2.816926	2.821803	0.389651	0.040031	0.429682	55.582591
10000	28235.480000	0.354164	2.814317	2.818191	0.386789	0.040028	0.426817	55.605896
