transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	44682.760000	0.022380	44.597798	44.580819	1.047745	0.040040	1.087784	88.018360
2000	90727.840000	0.022044	45.321801	45.287193	1.037763	0.040020	1.077783	87.379260
3000	137631.720000	0.021797	45.849336	45.820107	1.051029	0.040013	1.091042	87.525333
4000	181229.120000	0.022072	45.286212	45.287260	1.046648	0.040010	1.086658	87.480250
5000	225984.720000	0.022125	45.180068	45.161519	1.043605	0.040008	1.083613	87.424704
6000	270612.760000	0.022172	45.088048	45.087432	1.047364	0.040007	1.087371	87.420833
7000	314468.040000	0.022260	44.911913	44.913914	1.048210	0.040006	1.088216	87.337594
8000	357210.920000	0.022396	44.640750	44.628084	1.039105	0.040005	1.079110	87.376585
9000	402495.320000	0.022361	44.712275	44.716391	1.037165	0.040004	1.077169	87.469364
10000	445421.200000	0.022451	44.533617	44.536688	1.040780	0.040016	1.080796	87.471044
