transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	654.000000	0.001529	0.000000	24.205926	0.680000	0.040000	0.720000	635.800000
1000	26547.560000	0.037668	25.919479	25.878790	0.057466	0.040000	0.097466	701.521840
2000	52903.040000	0.037805	26.137589	26.111807	0.048841	0.040000	0.088841	705.343880
3000	78484.120000	0.038224	25.952024	25.936365	0.045920	0.040000	0.085920	698.770960
4000	103347.080000	0.038705	25.679690	25.669627	0.044450	0.040010	0.084460	692.702190
5000	129901.000000	0.038491	25.854571	25.845651	0.043565	0.040008	0.083573	696.806440
6000	156682.200000	0.038294	26.009035	26.000790	0.042973	0.040007	0.082980	700.987127
7000	182000.200000	0.038461	25.910301	25.907394	0.042556	0.040006	0.082562	698.119874
8000	207608.680000	0.038534	25.872569	25.869976	0.042238	0.040010	0.082248	697.039150
9000	232598.280000	0.038693	25.774450	25.769736	0.041990	0.040009	0.081998	694.717191
10000	258406.560000	0.038699	25.777834	25.773513	0.041795	0.040008	0.081803	694.445688
