transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10353.680000	0.096584	10.222342	10.263793	4.820754	0.040040	4.860794	87.806320
2000	20382.280000	0.098124	10.125423	10.134355	4.773592	0.040040	4.813632	87.585400
3000	30395.200000	0.098700	10.087909	10.094955	4.721887	0.040027	4.761914	87.702573
4000	40191.400000	0.099524	10.014964	10.026773	4.645798	0.040020	4.685818	87.688850
5000	50224.880000	0.099552	10.018668	10.024172	4.617840	0.040016	4.657856	87.719664
6000	60288.000000	0.099522	10.026078	10.031180	4.630463	0.040013	4.670476	87.766760
7000	70394.800000	0.099439	10.037611	10.045886	4.645572	0.040011	4.685584	87.782691
8000	80527.240000	0.099345	10.049466	10.054634	4.644486	0.040015	4.684501	87.806495
9000	90667.080000	0.099264	10.059509	10.062054	4.639485	0.040013	4.679498	87.812747
10000	100802.000000	0.099204	10.067051	10.068265	4.644227	0.040012	4.684239	87.830528
