transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	23116.480000	0.043259	22.917157	22.808450	3.501223	0.040000	3.541223	276.836960
2000	45998.640000	0.043480	22.899650	22.871765	3.378608	0.040000	3.418608	282.516900
3000	69223.560000	0.043338	23.008109	22.982351	3.364369	0.040000	3.404369	283.154640
4000	90959.360000	0.043976	22.689952	22.675632	3.327948	0.040000	3.367948	279.671390
5000	113542.520000	0.044036	22.668590	22.650040	3.333637	0.040000	3.373637	278.671648
6000	136707.640000	0.043889	22.751359	22.738616	3.332462	0.040000	3.372462	279.600187
7000	158785.480000	0.044085	22.655128	22.644005	3.307440	0.040000	3.347440	279.205491
8000	181853.960000	0.043991	22.706803	22.697529	3.293285	0.040005	3.333290	280.759960
9000	205823.640000	0.043727	22.847139	22.840497	3.294607	0.040009	3.334616	282.598920
10000	228749.440000	0.043716	22.855006	22.849549	3.273020	0.040012	3.313032	283.717652
