transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	16102.600000	0.062102	15.997918	15.999881	2.218569	0.040000	2.258569	86.060600
2000	31620.280000	0.063251	15.757679	15.764870	2.168818	0.040000	2.208818	86.269020
3000	46999.440000	0.063831	15.631464	15.646234	2.155220	0.040000	2.195220	85.885933
4000	62321.520000	0.064183	15.554099	15.561708	2.158142	0.040000	2.198142	85.907350
5000	77058.000000	0.064886	15.390542	15.394716	2.142553	0.040000	2.182553	85.799896
6000	92497.200000	0.064867	15.398653	15.401166	2.154479	0.040000	2.194479	85.814547
7000	107959.080000	0.064839	15.407687	15.406400	2.171132	0.040006	2.211137	85.873743
8000	123161.440000	0.064955	15.382018	15.381559	2.164656	0.040005	2.204661	86.096145
9000	138458.000000	0.065002	15.372521	15.375491	2.147940	0.040004	2.187944	85.970227
10000	153579.960000	0.065113	15.347463	15.350695	2.146905	0.040004	2.186909	85.959640
