transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5076.400000	0.196990	4.981261	4.992244	1.025605	0.040000	1.065605	84.675240
2000	10101.920000	0.197982	5.003402	5.015452	0.992314	0.040000	1.032314	84.503960
3000	15047.960000	0.199363	4.984275	4.990434	0.980106	0.040000	1.020106	84.363827
4000	20024.360000	0.199757	4.982306	4.984910	0.985263	0.040000	1.025263	84.694960
5000	25033.600000	0.199732	4.987694	4.989187	0.987881	0.040008	1.027889	84.721336
6000	30063.680000	0.199576	4.994759	4.996995	0.992302	0.040013	1.032315	84.733500
7000	35210.280000	0.198806	5.016454	5.019236	1.000684	0.040011	1.040696	84.963297
8000	40219.760000	0.198907	5.015582	5.017986	0.997085	0.040010	1.037095	84.962525
9000	45180.880000	0.199199	5.009530	5.010061	0.998372	0.040009	1.038381	84.821733
10000	50234.200000	0.199068	5.013909	5.015581	1.001777	0.040012	1.041789	84.773232
