transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	111074.120000	0.009003	110.863023	110.822840	3.462138	0.040000	3.502138	72.915360
2000	215815.640000	0.009267	107.800740	107.745120	3.499370	0.040000	3.539370	73.053400
3000	321453.320000	0.009333	107.079480	107.051760	3.510297	0.040000	3.550297	73.152267
4000	429979.560000	0.009303	107.441260	107.443981	3.524340	0.040010	3.564350	73.145780
5000	535190.560000	0.009342	106.995119	106.995423	3.450296	0.040008	3.490304	73.124688
6000	644801.080000	0.009305	107.431092	107.433199	3.377707	0.040007	3.417713	73.158127
7000	747337.960000	0.009367	106.731819	106.733511	3.435491	0.040006	3.475497	73.181726
8000	850304.120000	0.009408	106.261053	106.261173	3.454395	0.040005	3.494400	73.162525
9000	953592.760000	0.009438	105.930748	105.922898	3.459958	0.040004	3.499962	73.177022
10000	1064967.080000	0.009390	106.475160	106.476452	3.478328	0.040008	3.518336	73.176244
