transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4491.080000	0.222664	4.386587	4.441188	2.196439	0.040000	2.236439	55.057360
2000	8777.960000	0.227843	4.336708	4.356149	2.112123	0.040000	2.152123	55.197320
3000	13177.120000	0.227667	4.357533	4.373249	2.101261	0.040013	2.141274	55.588840
4000	17465.680000	0.229021	4.340285	4.352692	2.084596	0.040010	2.124606	55.618920
5000	21804.840000	0.229307	4.340060	4.349777	2.079282	0.040008	2.119290	55.597352
6000	26103.440000	0.229855	4.333149	4.343818	2.062416	0.040007	2.102423	55.669593
7000	30495.040000	0.229546	4.341500	4.348774	2.064763	0.040011	2.104775	55.745080
8000	34874.880000	0.229391	4.346293	4.351898	2.061582	0.040010	2.101592	55.810735
9000	39053.080000	0.230456	4.327614	4.334357	2.045945	0.040009	2.085953	55.705204
10000	43454.160000	0.230128	4.334961	4.339549	2.052292	0.040008	2.092300	55.725892
