transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4160.240000	0.240371	4.111191	4.101696	0.185970	0.040000	0.225970	55.248840
2000	8359.880000	0.239238	4.155438	4.154135	0.186925	0.040000	0.226925	55.743460
3000	12596.600000	0.238160	4.182541	4.182292	0.187769	0.040000	0.227769	55.321720
4000	16736.720000	0.238995	4.171933	4.172117	0.186929	0.040010	0.226939	55.341490
5000	21022.280000	0.237843	4.194663	4.193256	0.189244	0.040008	0.229252	55.473192
6000	25332.400000	0.236851	4.213909	4.213595	0.188450	0.040007	0.228456	55.595507
7000	29669.080000	0.235936	4.231450	4.228603	0.188308	0.040011	0.228320	55.683000
8000	33929.360000	0.235784	4.235054	4.234832	0.187943	0.040010	0.227953	55.592770
9000	38152.560000	0.235895	4.233737	4.232372	0.187492	0.040009	0.227501	55.670173
10000	42447.560000	0.235585	4.239864	4.239349	0.187528	0.040012	0.227540	55.685176
