transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	99143.520000	0.010086	99.085045	99.035440	0.092388	0.040040	0.132428	73.132680
2000	202763.880000	0.009864	101.353837	101.354897	0.093200	0.040020	0.133220	73.087680
3000	306491.960000	0.009788	102.145515	102.114600	0.093316	0.040040	0.133356	73.179413
4000	418567.600000	0.009556	104.628667	104.629187	0.092420	0.040030	0.132450	73.125110
5000	518817.720000	0.009637	103.752783	103.718888	0.092531	0.040024	0.132555	73.184240
6000	623320.960000	0.009626	103.877880	103.863940	0.093531	0.040020	0.133551	73.151940
7000	725358.560000	0.009650	103.614945	103.608469	0.093627	0.040017	0.133644	73.148154
8000	828588.760000	0.009655	103.566846	103.568261	0.093500	0.040020	0.133520	73.069335
9000	930436.200000	0.009673	103.375780	103.376935	0.094160	0.040022	0.134182	73.017058
10000	1033958.920000	0.009672	103.390475	103.389435	0.094436	0.040020	0.134456	73.025444
