transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7443.520000	0.134345	7.319560	7.315005	2.447033	0.040000	2.487033	128.052200
2000	14792.520000	0.135203	7.334287	7.329261	2.468557	0.040000	2.508557	127.043300
3000	22155.760000	0.135405	7.343941	7.345592	2.475942	0.040000	2.515942	126.489747
4000	29471.480000	0.135724	7.336884	7.342985	2.480040	0.040010	2.520050	126.092600
5000	37042.240000	0.134981	7.383669	7.385460	2.497045	0.040008	2.537053	126.772408
6000	44676.560000	0.134299	7.425451	7.427132	2.507560	0.040007	2.547566	127.295093
7000	51895.360000	0.134887	7.395925	7.398164	2.491872	0.040006	2.531877	126.797589
8000	59352.240000	0.134789	7.403545	7.401152	2.495319	0.040005	2.535324	126.713600
9000	67035.360000	0.134258	7.434613	7.433418	2.513560	0.040004	2.553564	127.190982
10000	74300.920000	0.134588	7.417706	7.418317	2.500142	0.040008	2.540150	126.920064
