transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	129.200000	0.007740	0.000000	30.480000	26.530000	0.040000	26.570000	61.160000
1000	20334.240000	0.049178	20.225265	20.281958	15.500619	0.040000	15.540619	66.063640
2000	39918.720000	0.050102	19.904712	19.910679	15.127002	0.040000	15.167002	66.615480
3000	59708.400000	0.050244	19.866355	19.884507	15.079507	0.040013	15.119520	66.733787
4000	79468.200000	0.050335	19.839710	19.852870	15.035220	0.040020	15.075240	66.598860
5000	99459.160000	0.050272	19.869966	19.881488	15.065083	0.040016	15.105099	66.663168
6000	119752.680000	0.050103	19.940570	19.944810	15.102498	0.040020	15.142518	66.620240
7000	139036.760000	0.050346	19.846772	19.849293	15.003684	0.040029	15.043713	66.643006
8000	158490.320000	0.050476	19.797615	19.803250	14.985467	0.040025	15.025492	66.495295
9000	178199.240000	0.050505	19.787759	19.792833	14.978716	0.040027	15.018743	66.645004
10000	198758.160000	0.050312	19.864882	19.866960	15.059328	0.040024	15.099352	66.586192
