transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26977.360000	0.037068	26.892533	26.877089	19.528924	0.040000	19.568924	87.702520
2000	54225.880000	0.036883	27.070615	27.037746	19.721436	0.040000	19.761436	87.323940
3000	80639.280000	0.037203	26.851470	26.852400	19.603159	0.040000	19.643159	86.891293
4000	107766.720000	0.037117	26.920480	26.917252	19.669588	0.040000	19.709588	86.857290
5000	135057.320000	0.037021	26.994519	27.000992	19.746899	0.040000	19.786899	86.870816
6000	161994.440000	0.037038	26.984951	26.986838	19.744574	0.040000	19.784574	86.621260
7000	190215.920000	0.036800	27.161623	27.163719	19.939006	0.040000	19.979006	86.609257
8000	218514.320000	0.036611	27.303738	27.295852	20.054613	0.040000	20.094613	86.696285
9000	245342.440000	0.036683	27.250886	27.254118	20.022253	0.040000	20.062253	86.630916
10000	273016.640000	0.036628	27.293221	27.292040	20.054292	0.040004	20.094296	86.700752
