transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	11218.040000	0.089142	11.025305	11.063692	4.080828	0.040039	4.120868	171.008120
2000	22369.520000	0.089407	11.088424	11.114215	4.099712	0.040020	4.139732	170.935580
3000	33100.200000	0.090634	10.969136	10.981460	4.056624	0.040013	4.096637	168.124893
4000	44363.240000	0.090165	11.042631	11.056271	4.053749	0.040010	4.093759	168.568130
5000	55254.920000	0.090490	11.012434	11.022031	4.030521	0.040008	4.070529	168.254688
6000	66651.520000	0.090020	11.076473	11.085263	4.034298	0.040013	4.074311	168.759380
7000	77772.600000	0.090006	11.082846	11.080177	4.046274	0.040023	4.086297	168.489206
8000	88475.920000	0.090420	11.035399	11.040764	4.038148	0.040020	4.078168	167.870340
9000	99300.480000	0.090634	11.011970	11.015221	4.020098	0.040018	4.060115	167.668609
10000	110325.640000	0.090641	11.013289	11.015788	4.009825	0.040016	4.049841	167.997856
