transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	133.720000	0.007478	0.000000	32.660000	23.380000	0.040000	23.420000	87.840000
1000	42872.520000	0.023325	42.781582	42.777884	36.613214	0.040040	36.653253	102.537240
2000	85944.160000	0.023271	42.926683	42.921878	36.693606	0.040020	36.733626	102.972500
3000	130097.160000	0.023060	43.335592	43.322945	37.106436	0.040013	37.146449	102.710827
4000	172543.160000	0.023183	43.113138	43.104748	36.899470	0.040010	36.939480	102.824940
5000	216553.560000	0.023089	43.292627	43.289294	37.113770	0.040016	37.153786	102.757336
6000	260063.120000	0.023071	43.328788	43.319873	37.126937	0.040027	37.166963	102.807947
7000	302143.920000	0.023168	43.150479	43.143176	36.935053	0.040023	36.975076	102.898846
8000	347612.480000	0.023014	43.440275	43.432807	37.225064	0.040020	37.265084	102.833820
9000	390223.880000	0.023064	43.348168	43.343035	37.146422	0.040018	37.186440	102.833876
10000	433872.160000	0.023048	43.378182	43.376865	37.194229	0.040016	37.234245	102.759720
