transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6373.200000	0.156907	6.278719	6.318016	0.291695	0.040040	0.331734	72.504000
2000	12342.080000	0.162047	6.123722	6.142658	0.272334	0.040040	0.312374	71.705200
3000	18620.720000	0.161111	6.175378	6.186272	0.265093	0.040027	0.305120	71.604347
4000	24749.920000	0.161617	6.163831	6.175387	0.264737	0.040040	0.304777	71.231050
5000	30947.680000	0.161563	6.170618	6.176766	0.267683	0.040032	0.307715	71.243864
6000	37139.280000	0.161554	6.174116	6.178173	0.266973	0.040027	0.306999	71.129113
7000	43420.040000	0.161216	6.189353	6.194521	0.265153	0.040023	0.305175	71.222863
8000	49504.040000	0.161603	6.176182	6.179820	0.264766	0.040020	0.304786	71.308935
9000	55624.160000	0.161800	6.169952	6.173689	0.264226	0.040018	0.304244	71.277987
10000	61694.640000	0.162089	6.160004	6.163105	0.264665	0.040020	0.304685	71.202244
