transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7710.520000	0.129693	7.568368	7.530831	0.404687	0.040039	0.444727	176.203200
2000	15289.240000	0.130811	7.573547	7.560059	0.391992	0.040020	0.432012	177.311580
3000	22960.920000	0.130657	7.606269	7.599470	0.388458	0.040013	0.428471	178.468680
4000	30520.040000	0.131061	7.594479	7.589943	0.393307	0.040030	0.433337	177.325210
5000	37860.480000	0.132064	7.543661	7.538439	0.389701	0.040032	0.429733	175.669304
6000	45263.480000	0.132557	7.520213	7.514614	0.387882	0.040027	0.427908	175.444627
7000	52712.920000	0.132795	7.510101	7.506670	0.387527	0.040028	0.427555	175.033566
8000	60114.720000	0.133079	7.496562	7.492544	0.388689	0.040025	0.428714	174.028785
9000	67838.640000	0.132668	7.521827	7.519326	0.389328	0.040022	0.429350	174.849467
10000	75530.880000	0.132396	7.538870	7.536101	0.388854	0.040024	0.428878	174.966924
