transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8264.120000	0.121005	8.081161	8.092968	0.940020	0.040039	0.980059	172.797960
2000	16387.880000	0.122041	8.102471	8.102227	0.958299	0.040020	0.998318	174.176280
3000	24792.440000	0.121005	8.203201	8.204240	0.958834	0.040013	0.998848	175.847267
4000	33439.680000	0.119618	8.314239	8.315533	0.977325	0.040010	1.017335	178.139250
5000	41575.800000	0.120262	8.278608	8.283299	0.979729	0.040008	1.019737	177.719032
6000	49841.320000	0.120382	8.276426	8.276480	0.977164	0.040020	1.017184	177.305573
7000	58112.000000	0.120457	8.275605	8.278399	0.974701	0.040017	1.014718	177.814623
8000	66382.600000	0.120514	8.274979	8.277690	0.977910	0.040025	1.017935	177.751165
9000	74553.280000	0.120719	8.263389	8.264590	0.976362	0.040027	1.016388	177.784591
10000	82719.960000	0.120890	8.253717	8.254462	0.969623	0.040024	1.009647	177.187508
