transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4130.240000	0.242117	4.028829	4.051894	1.014995	0.040039	1.055034	81.184680
2000	8151.760000	0.245346	4.025173	4.041667	1.003689	0.040020	1.043708	81.811420
3000	12270.360000	0.244492	4.056325	4.062503	1.004131	0.040013	1.044144	82.036213
4000	16295.320000	0.245469	4.048482	4.055351	1.006521	0.040010	1.046531	81.823110
5000	20333.360000	0.245901	4.046393	4.051197	0.988388	0.040016	1.028404	82.008592
6000	24353.160000	0.246375	4.041960	4.046142	0.985978	0.040020	1.025998	81.807507
7000	28461.280000	0.245948	4.051413	4.055659	0.985073	0.040017	1.025090	82.074971
8000	32508.160000	0.246092	4.050846	4.054444	0.986815	0.040015	1.026830	81.924375
9000	36554.120000	0.246210	4.050303	4.052004	0.984729	0.040013	1.024742	81.885702
10000	40735.120000	0.245488	4.063374	4.064838	0.989027	0.040020	1.029047	82.040936
