transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	22679.840000	0.044092	22.605606	22.647480	1.026573	0.040000	1.066573	66.711320
2000	46730.440000	0.042799	23.328464	23.310434	1.035369	0.040040	1.075409	66.794060
3000	70829.360000	0.042355	23.585368	23.584677	1.021112	0.040027	1.061139	66.652827
4000	94442.680000	0.042354	23.592358	23.580230	1.019446	0.040020	1.059466	66.807480
5000	117540.160000	0.042539	23.493363	23.495269	1.012691	0.040016	1.052707	66.879240
6000	141812.880000	0.042309	23.623277	23.620816	1.005796	0.040013	1.045809	66.810367
7000	165163.480000	0.042382	23.584318	23.586665	1.001217	0.040023	1.041240	66.817869
8000	188565.680000	0.042426	23.561550	23.561125	1.010267	0.040020	1.050287	66.872955
9000	212680.760000	0.042317	23.623060	23.623864	1.011753	0.040018	1.051771	66.793280
10000	235806.120000	0.042408	23.573285	23.571672	1.013699	0.040016	1.053715	66.748992
