transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	179.240000	0.005579	0.000000	15.738182	9.440000	0.040000	9.480000	108.960000
1000	11327.440000	0.088281	11.159359	11.207010	3.454797	0.040040	3.494837	127.765120
2000	22720.360000	0.088027	11.276198	11.293247	3.322525	0.040020	3.362545	129.566880
3000	33842.960000	0.088645	11.224982	11.235495	3.364809	0.040027	3.404836	127.817000
4000	44427.080000	0.090035	11.064726	11.078015	3.306274	0.040020	3.346294	126.560680
5000	55681.840000	0.089796	11.102741	11.099793	3.230361	0.040016	3.270377	127.689888
6000	66863.800000	0.089735	11.115946	11.125705	3.210296	0.040013	3.250309	128.901347
7000	77945.000000	0.089807	11.110982	11.118054	3.216055	0.040011	3.256066	128.855069
8000	88874.720000	0.090014	11.088321	11.094052	3.216148	0.040010	3.256158	128.394485
9000	99980.680000	0.090017	11.090281	11.095858	3.216127	0.040009	3.256136	127.845871
10000	111234.880000	0.089900	11.106675	11.111720	3.210213	0.040012	3.250225	128.756984
