transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7200.560000	0.138878	7.085365	7.142903	1.443575	0.040000	1.483575	47.109880
2000	14285.960000	0.139998	7.085383	7.112562	1.438166	0.040000	1.478166	47.139180
3000	21485.280000	0.139630	7.123374	7.140379	1.445519	0.040013	1.485532	46.966080
4000	28476.600000	0.140466	7.090353	7.102700	1.435000	0.040010	1.475010	46.918060
5000	35791.040000	0.139700	7.135179	7.147548	1.433704	0.040008	1.473712	46.858720
6000	43189.840000	0.138922	7.179123	7.189915	1.414579	0.040007	1.454585	46.863833
7000	50280.200000	0.139220	7.166441	7.175094	1.407435	0.040006	1.447440	46.765297
8000	57234.720000	0.139775	7.139947	7.145982	1.400574	0.040005	1.440579	46.798975
9000	64631.360000	0.139251	7.168472	7.177079	1.401106	0.040009	1.441115	46.842622
10000	71882.400000	0.139116	7.176730	7.183088	1.398637	0.040008	1.438645	46.869904
