transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	160.320000	0.006238	0.000000	17.506667	9.768889	0.040000	9.808889	102.600000
1000	8314.880000	0.120266	8.162723	8.252195	3.038095	0.040000	3.078095	78.273760
2000	16880.960000	0.118477	8.364502	8.405259	3.116635	0.040020	3.156655	79.076360
3000	25304.120000	0.118558	8.384061	8.401860	3.079349	0.040013	3.119362	79.428187
4000	33926.600000	0.117902	8.443681	8.462146	3.124899	0.040010	3.164909	79.606870
5000	42302.240000	0.118197	8.430070	8.444791	3.141409	0.040008	3.181417	79.470600
6000	50771.840000	0.118176	8.436659	8.446975	3.136337	0.040007	3.176343	79.513613
7000	59407.520000	0.117830	8.465095	8.477739	3.167199	0.040006	3.207204	79.508743
8000	68178.720000	0.117339	8.503363	8.514090	3.161459	0.040005	3.201464	79.900790
9000	76718.680000	0.117312	8.507430	8.513612	3.164217	0.040009	3.204226	80.160280
10000	85205.200000	0.117364	8.505339	8.512826	3.157063	0.040008	3.197071	80.194104
