transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	5421.880000	0.184438	5.335816	5.330748	1.972677	0.040039	2.012717	80.874520
2000	10733.480000	0.186333	5.323702	5.325836	1.976000	0.040020	2.016020	82.082040
3000	16192.680000	0.185269	5.368883	5.372289	2.000027	0.040013	2.040040	82.582333
4000	21643.600000	0.184812	5.389397	5.389868	2.016833	0.040010	2.056843	82.393380
5000	26986.480000	0.185278	5.380092	5.378952	2.009296	0.040008	2.049304	82.220800
6000	32433.080000	0.184996	5.391179	5.392897	2.018590	0.040007	2.058597	82.180580
7000	37797.320000	0.185198	5.387330	5.389522	2.021161	0.040006	2.061166	82.075794
8000	43308.960000	0.184719	5.402870	5.402125	2.024573	0.040005	2.064578	82.140100
9000	48574.760000	0.185281	5.387639	5.388202	2.013608	0.040009	2.053617	82.096636
10000	53908.400000	0.185500	5.382238	5.383813	2.012504	0.040008	2.052512	81.915292
