transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	152.040000	0.006577	0.000000	21.325714	14.737143	0.040000	14.777143	88.240000
1000	15379.520000	0.065022	15.242723	15.253373	7.769206	0.040000	7.809206	124.123200
2000	30555.760000	0.065454	15.209465	15.241457	7.719102	0.040000	7.759102	123.860900
3000	45497.080000	0.065938	15.120053	15.123816	7.649638	0.040013	7.689651	124.798573
4000	60847.040000	0.065739	15.177544	15.184876	7.680020	0.040010	7.720030	125.988240
5000	76149.960000	0.065660	15.202625	15.214569	7.724515	0.040008	7.764523	125.241024
6000	91531.520000	0.065551	15.232452	15.234646	7.745965	0.040013	7.785979	125.079967
7000	105831.240000	0.066143	15.099186	15.104659	7.714217	0.040011	7.754229	123.923829
8000	121307.440000	0.065948	15.146318	15.149939	7.754855	0.040015	7.794870	124.065875
9000	136444.320000	0.065961	15.145269	15.144700	7.751848	0.040013	7.791861	123.708831
10000	151167.720000	0.066152	15.103078	15.106303	7.740240	0.040012	7.780252	123.566512
