transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6664.880000	0.150040	6.612653	6.611599	3.921192	0.040000	3.961192	46.776720
2000	13170.440000	0.151855	6.559080	6.557908	3.843785	0.040000	3.883785	46.933700
3000	19841.920000	0.151195	6.596559	6.596102	3.872261	0.040000	3.912261	46.955907
4000	26434.880000	0.151315	6.595659	6.594002	3.867715	0.040000	3.907715	46.937710
5000	33196.920000	0.150616	6.628942	6.634795	3.903874	0.040000	3.943874	47.003584
6000	39821.000000	0.150674	6.628131	6.628620	3.890301	0.040007	3.930308	47.002227
7000	46442.880000	0.150723	6.627238	6.623626	3.900419	0.040011	3.940431	46.975057
8000	53112.040000	0.150625	6.632479	6.632277	3.914280	0.040010	3.954290	46.988145
9000	59711.560000	0.150725	6.628817	6.628933	3.911306	0.040009	3.951314	46.982364
10000	66460.040000	0.150466	6.640784	6.641659	3.924721	0.040008	3.964729	47.003336
