transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9087.160000	0.110045	8.955836	8.964620	2.015187	0.040039	2.055227	136.584480
2000	18092.000000	0.110546	8.980350	8.997930	1.994689	0.040040	2.034729	137.061460
3000	26975.840000	0.111211	8.948169	8.943881	1.980411	0.040027	2.020438	136.558120
4000	35993.120000	0.111132	8.965451	8.964644	2.004663	0.040030	2.044692	136.435340
5000	44966.040000	0.111195	8.966945	8.972157	1.986784	0.040032	2.026816	136.174440
6000	54071.800000	0.110964	8.990085	8.991824	1.981124	0.040033	2.021157	136.314407
7000	62986.960000	0.111134	8.979380	8.979952	1.986866	0.040029	2.026895	136.035749
8000	71975.720000	0.111149	8.980553	8.980449	1.980686	0.040025	2.020711	136.155460
9000	80939.360000	0.111194	8.978673	8.975846	1.973968	0.040022	2.013990	136.431724
10000	89932.000000	0.111195	8.980070	8.979670	1.984695	0.040024	2.024719	136.210284
