transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10281.280000	0.097264	10.199520	10.220398	3.979920	0.040000	4.019920	55.748920
2000	20358.720000	0.098238	10.138449	10.154391	4.014551	0.040000	4.054551	55.804520
3000	30385.320000	0.098732	10.101154	10.114179	3.969614	0.040013	4.009627	55.907893
4000	40308.720000	0.099234	10.056704	10.064296	3.973174	0.040010	4.013184	55.891340
5000	50307.200000	0.099389	10.045057	10.047671	3.979449	0.040016	4.019465	55.982912
6000	60654.960000	0.098920	10.095516	10.100440	4.017502	0.040013	4.057515	55.900393
7000	70980.760000	0.098618	10.128418	10.132016	4.026219	0.040017	4.066236	56.007234
8000	81350.640000	0.098340	10.158605	10.161589	4.049559	0.040015	4.089574	55.998725
9000	91520.200000	0.098339	10.159822	10.161679	4.053526	0.040013	4.093539	56.003493
10000	101447.680000	0.098573	10.136586	10.138715	4.034975	0.040012	4.074987	55.993176
