transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	33469.160000	0.029878	33.394675	33.415465	11.547493	0.040000	11.587493	63.115320
2000	66907.800000	0.029892	33.416668	33.427340	11.566757	0.040000	11.606757	63.029300
3000	101731.400000	0.029489	33.885802	33.889850	11.519174	0.040000	11.559174	62.995680
4000	134946.360000	0.029641	33.718050	33.725130	11.465124	0.040000	11.505124	62.946210
5000	169042.800000	0.029578	33.793743	33.788868	11.503055	0.040024	11.543079	62.918272
6000	202420.080000	0.029641	33.724321	33.725272	11.492189	0.040027	11.532216	62.890747
7000	235995.960000	0.029662	33.703112	33.704366	11.536043	0.040023	11.576066	62.898503
8000	270894.760000	0.029532	33.852592	33.854405	11.531224	0.040030	11.571254	62.903475
9000	305481.840000	0.029462	33.934210	33.938575	11.568840	0.040027	11.608867	62.860800
10000	338512.400000	0.029541	33.843836	33.849508	11.579614	0.040024	11.619638	62.869256
